,id,permit_,permit_type,review_type,application_start_date,issue_date,processing_time,street_number,street_direction,street_name,suffix,work_description,building_fee_paid,zoning_fee_paid,other_fee_paid,subtotal_paid,building_fee_unpaid,zoning_fee_unpaid,other_fee_unpaid,subtotal_unpaid,building_fee_waived,zoning_fee_waived,other_fee_waived,subtotal_waived,total_fee,contact_1_type,contact_1_name,contact_1_city,contact_1_state,contact_1_zipcode,contact_2_type,contact_2_name,contact_2_city,contact_2_state,contact_2_zipcode,contact_3_type,contact_3_name,contact_3_city,contact_3_state,contact_3_zipcode,contact_4_type,contact_4_name,contact_4_city,contact_4_state,contact_4_zipcode,contact_5_type,contact_5_name,contact_5_city,contact_5_state,contact_5_zipcode,contact_6_type,contact_6_name,contact_6_city,contact_6_state,contact_6_zipcode,contact_7_type,contact_7_name,contact_7_city,contact_7_state,contact_7_zipcode,contact_8_type,contact_8_name,contact_8_city,contact_8_state,contact_8_zipcode,contact_9_type,contact_9_name,contact_9_city,contact_9_state,contact_9_zipcode,contact_10_type,contact_10_name,contact_10_city,contact_10_state,contact_10_zipcode,contact_11_type,contact_11_name,contact_11_city,contact_11_state,contact_11_zipcode,contact_12_type,contact_12_name,contact_12_city,contact_12_state,contact_12_zipcode,contact_13_type,contact_13_name,contact_13_city,contact_13_state,contact_13_zipcode,contact_14_type,contact_14_name,contact_14_city,contact_14_state,contact_14_zipcode,contact_15_type,contact_15_name,contact_15_city,contact_15_state,contact_15_zipcode,reported_cost,pin1,pin2,pin3,pin4,pin5,pin6,pin7,pin8,pin9,pin10,community_area,census_tract,ward,xcoordinate,ycoordinate,latitude,longitude,location
1747,3327212,101019462,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-06T00:00:00.000,2023-06-06T00:00:00.000,0,3823,W,LAKE,ST,PLUMBING ONLY: REMOVE/REPLACE TOILET AND SINK FIXTURES WITH ASSOCIATED PIPING (NO CHANGE TO EXISTING WAREHOUSE USE),375.0,0.0,0,375.0,0.0,0.0,0,0.0,0.0,0,0,0.0,375.0,OWNER,VICTORIA SHNAYDER,CHICAGO,IL,60624,CONTRACTOR-PLUMBER/PLUMBING,ROFIQUR RAHMAN,LINCOLNWOOD,IL,60712-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,16-11-306-006,,,,,,,,,,26.0,260100.0,28.0,1150751.9117302964,1901332.141565055,41.885150942,-87.721871798,POINT (-87.721871798434 41.885150941797)
1748,3327175,101019437,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,8410,S,ADA,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,YURIANTO YURIANTO,PLANO,TX,75024,CONTRACTOR-ELECTRICAL,FREEDOM FOREVER ILLINOIS LLC,TEMECULA,CA,92590-,CONTRACTOR-GENERAL CONTRACTOR,FREEDOM FOREVER ILLINOIS LLC,TEMECULA,CA,92590,OWNER,JENNIFER WALKER,CHICAGO,IL,60620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18454.0,20-32-311-025-0000,,,,,,,,,,71.0,711100.0,17.0,1168756.124449964,1848923.541517656,41.740965117,-87.657271414,POINT (-87.657271413587 41.740965117107)
1749,3327209,101019460,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-06T00:00:00.000,2023-06-19T00:00:00.000,13,4141,S,PULASKI,RD,HORN/STROBE ADDON TO EXISTING LOW VOLTAGE ALARM SYSTEM.,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,ALARM DETECTION SYSTEMS OF ILL,AURORA,IL,60505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,19-02-100-014,,,,,,,,,,57.0,570100.0,14.0,1150412.1489438163,1876579.08658484,41.817232128,-87.723764722,POINT (-87.72376472236 41.817232128476)
1750,3327136,101019411,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-06T00:00:00.000,2023-06-19T00:00:00.000,13,6336,W,GRAND,AVE,INSTALL OF LOW VOLTAGE ALARM MONITORING,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,ALARM DETECTION SYSTEMS OF ILL,AURORA,IL,60505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,19.0,191301.0,36.0,1133696.4151208806,1914781.635040596,41.922374479,-87.784187295,POINT (-87.784187295374 41.92237447896)
1751,3327160,101019423,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,3108,E,130TH,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,YESENIA CHAVEZ,CHICAGO,IL,60633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7695.0,26-30-413-021-0000,,,,,,,,,,55.0,550100.0,10.0,1198863.7140731774,1819409.2367075952,41.659273094,-87.547947479,POINT (-87.547947479391 41.659273094282)
1752,3327166,101019429,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,6327,S,WASHTENAW,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,LUTHER J MCSWAIN,CHICAGO,IL,60629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16929.0,19-24-202-016-0000,,,,,,,,,,66.0,660600.0,16.0,1159507.4818389788,1862447.5041762465,41.778271296,-87.6907878,POINT (-87.690787800366 41.778271296068)
1753,3327174,101019436,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,2219,N,MELVINA,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE  ROOF,0.0,0.0,0,0.0,225.0,50.0,0,275.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,HAJIHASHEMI ALI,IRVINE,CA,92602,CONTRACTOR-ELECTRICAL,"GARZA ELECTRICAL, INC.",CHICAGO,IL,60617-,CONTRACTOR-GENERAL CONTRACTOR,WINDSOLEIL INCORPORATED,EVANSTON,IL,60624,OWNER,FRANCISCO ROSARIO,CHICAGO,IL,60639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19558.0,13-32-114-012-0000,,,,,,,,,,19.0,191301.0,36.0,1134749.3360070568,1914175.898159756,41.920693698,-87.780332827,POINT (-87.780332827122 41.920693697733)
1754,3327170,101019433,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,9620,S,FOREST,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,WILLIAM JONES JR,CHICAGO,IL,60628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11543.0,25-10-109-028-0000,,,,,,,,,,49.0,490500.0,9.0,1179908.6249629122,1841144.4514852837,41.719370649,-87.616647059,POINT (-87.616647059317 41.719370648841)
1755,3327165,101019428,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,3443,W,71ST,PL,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,ALEJANDRA FLORES,CHICAGO,IL,60629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19760.0,19-26-203-005-0000,,,,,,,,,,66.0,661100.0,17.0,1154473.3965109896,1856941.3152019395,41.763263197,-87.709389611,POINT (-87.709389611283 41.763263197118)
1756,3327161,101019424,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,5031,W,FLETCHER,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,JOANNE AMAYA,CHICAGO,IL,60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20777.0,13-28-205-009-0000,,,,,,,,,,19.0,190200.0,31.0,1142141.2038043558,1920431.667500584,41.937726148,-87.753017611,POINT (-87.753017611207 41.937726148327)
1757,3327164,101019427,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,12532,S,EDBROOKE,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,TRALANDA TAYLOR,CHICAGO,IL,60628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16929.0,25-28-423-036-0000,,,,,,,,,,53.0,530600.0,9.0,1179450.1627105507,1821551.0927181095,41.665614155,-87.618921455,POINT (-87.618921454725 41.665614154668)
1758,3327169,101019432,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,7647,S,COLFAX,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,DORENE PIGGEE,CHICAGO,IL,60649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22040.0,21-30-311-014-0000,,,,,,,,,,43.0,431302.0,7.0,1194895.440895713,1854568.138136969,41.755850916,-87.561314795,POINT (-87.561314794884 41.755850916317)
1759,3327162,101019425,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,1310,W,107TH,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,LATRICE JOHNSON,CHICAGO,IL,60643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11543.0,25-17-124-006-0000,,,,,,,,,,73.0,730700.0,21.0,1169407.1609971076,1833857.2739041892,41.699606962,-87.655320808,POINT (-87.65532080782 41.699606962251)
1760,3327171,101019434,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,10005,S,WENTWORTH,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,ABDURRAHIM ABDULLAH,CHICAGO,IL,60628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387.0,25-09-412-002-0000,,,,,,,,,,49.0,490700.0,9.0,1176748.010430003,1838565.7487963585,41.712365955,-87.628300699,POINT (-87.628300699012 41.712365954869)
1761,3327163,101019426,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,2806,W,86TH,PL,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,CLAUDIA ALMANZA,CHICAGO,IL,60652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7695.0,19-36-327-013-0000,,,,,,,,,,70.0,700502.0,18.0,1159141.2140248383,1847159.4264749072,41.73632598,-87.692548031,POINT (-87.69254803104 41.736325979873)
1762,3327168,101019431,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,2215,W,80TH,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,PATRICK EATON,CHICAGO,IL,60620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16160.0,20-31-109-014-0000,,,,,,,,,,70.0,700501.0,18.0,1162860.0225421165,1851527.81205638,41.748236708,-87.678801777,POINT (-87.678801776997 41.7482367079)
1763,3327173,101019435,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,4911,W,CORTEZ,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE  ROOF,0.0,0.0,0,0.0,225.0,50.0,0,275.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,HAJIHASHEMI ALI,IRVINE,CA,92602,CONTRACTOR-ELECTRICAL,"GARZA ELECTRICAL, INC.",CHICAGO,IL,60617-,CONTRACTOR-GENERAL CONTRACTOR,WINDSOLEIL INCORPORATED,EVANSTON,IL,60624,OWNER,FREDY YUQUILIMA,CHICAGO,IL,60651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14235.0,16-04-413-018-0000,,,,,,,,,,25.0,251100.0,37.0,1143367.04459338,1906493.912441203,41.899456637,-87.74886147,POINT (-87.748861469645 41.899456636759)
1764,3327179,101019440,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,4139,N,KILPATRICK,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,LARSEN COLEMAN D,DRAPER,UT,84020,CONTRACTOR-ELECTRICAL,ADAM KAY,LAKE IN THE HILLS,IL,60156-,CONTRACTOR-GENERAL CONTRACTOR,FRESH COAST SOLAR LLC,CHICAGO,IL,60614,OWNER,ADAM MELLER,CHICAGO,IL,60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7452.0,13-15-310-029-0000,,,,,,,,,,15.0,831700.0,45.0,1144128.2740537396,1927343.549390776,41.956655824,-87.745540466,POINT (-87.745540465757 41.956655824238)
1765,3327167,101019430,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-16T00:00:00.000,10,2517,W,45TH,PL,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,NELSON KIRK M,SILVIS,IL,61282,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,CONTRACTOR-GENERAL CONTRACTOR,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,OWNER,MERCEDES CENTENO,CHICAGO,IL,60632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11543.0,19-01-421-018-0000,,,,,,,,,,58.0,580800.0,15.0,1160228.9496062263,1874380.641943356,41.811002582,-87.687814348,POINT (-87.68781434798 41.81100258216)
1766,3327333,101019542,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-06T00:00:00.000,2023-06-08T00:00:00.000,2,1515,N,ASTOR,ST,"UNIT 7ABC ONLY;;;;REPAIR/REPLACE DRYWALL FLOORING, INTERIOR DOORS, KITCHEN & BATH CABINETS, SINKS, TOILET, TUB SHOWER, AND ASSOCIATED PLUMBING.",1200.0,0.0,0,1200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,1200.0,OWNER OCCUPIED,MELINDA HERRON,CHICAGO,IL,60610,CONTRACTOR-GENERAL CONTRACTOR,GOLD COAST CONSTRUCTION COMPAN,PARK RIDGE,IL,60068,CONTRACTOR-PLUMBER/PLUMBING,"C & S SERVICES,CORP",CHICAGO,IL,60630-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,17-03-101-027-1010,,,,,,,,,,8.0,80100.0,43.0,1176381.7325375264,1910583.0168976244,41.909996102,-87.627475802,POINT (-87.627475801965 41.909996102411)
1767,3327224,101019471,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-06T00:00:00.000,2023-06-13T00:00:00.000,7,199,E,LAKE SHORE,DR,COMPLETE ROOF REPLACEMENT.,450.0,0.0,0,450.0,0.0,0.0,0,0.0,0.0,0,0,0.0,450.0,CONTRACTOR-GENERAL CONTRACTOR,CLARK ROOFING COMPANY,BROADVIEW,IL,60155-,OWNER OCCUPIED,GRACIE MARATEA,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,17-03-208-025-0000,,,,,,,,,,8.0,81202.0,2.0,1177929.262420204,1907238.987530121,41.90078486,-87.62189276,POINT (-87.621892760489 41.900784859607)
1768,3312361,101009145,PERMIT - RENOVATION/ALTERATION,STANDARD PLAN REVIEW,2023-06-05T00:00:00.000,2023-06-26T00:00:00.000,21,11257,S,FORRESTVILLE,AVE,"INTERIOR RENOVATIONS TO AN EXISTING 2 STORY SINGLE FAMILY HOME WITH BASEMENT, REAR STAIRS AND AN EXISTING DETACHED GARAGE.**CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS.",300.0,50.0,0,350.0,250.0,25.0,0,275.0,0.0,0,0,0.0,625.0,OWNER OCCUPIED,KELWIN HARRIS,CHICAGO,IL,60628,ARCHITECT,ONAYEMI ADEKUNLE B,OAK PARK,IL,60302,CONTRACTOR-ELECTRICAL,BLUE LINE ELECTRICAL CONTRACTO,MELROSE PARK,IL,60161-,CONTRACTOR-GENERAL CONTRACTOR,QUALITY BROTHERS REMODELING AN,CHICAGO,IL,60617,CONTRACTOR-PLUMBER/PLUMBING,JASPER WELLS,CHICAGO,IL,60621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,25-22-212-036-0000,,,,,,,,,,50.0,500300.0,9.0,1181977.8154416769,1830224.3616190148,41.689356979,-87.609404538,POINT (-87.609404537506 41.689356979135)
1769,3327032,101019332,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-05T00:00:00.000,2023-06-05T00:00:00.000,0,3110,N,KEDZIE,AVE,DOORS (REPLACEMENT ONLY): QTY 1,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,ARCHITECT,SILVESTRO JAMES M,CHICAGO,IL,60653-,CONTRACTOR-GENERAL CONTRACTOR,FORMED SPACE LLC,CHICAGO,IL,60613,OWNER OCCUPIED,DARKO ANANDJELOVIC,CHICAGO,IL,60618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13-26-207-039-0000,,,,,,,,,,21.0,210601.0,35.0,1154460.8494960745,1920564.055640864,41.93785166,-87.707736761,POINT (-87.707736760652 41.937851660168)
1770,3326929,101019261,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-05T00:00:00.000,2023-06-15T00:00:00.000,10,3745,W,61ST,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC SOLAR ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,HOLMES WELLS L,DRAPER,UT,84020,CONTRACTOR-ELECTRICAL,SCOTT LEDUC,STERLING,MA,01564-,CONTRACTOR-GENERAL CONTRACTOR,BRIGHT PLANET SOLAR INC,AUBURN,MA,01501,OWNER,BENITO GARCIA,CHICAGO,IL,60629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,19-14-318-005-0000,,,,,,,,,,65.0,650100.0,23.0,1152266.0398605317,1863853.0950392704,41.782273868,-87.717298632,POINT (-87.717298631694 41.782273867951)
1771,3326928,101019260,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-05T00:00:00.000,2023-06-15T00:00:00.000,10,4114,W,CRYSTAL,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE  ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,HOLMES WELLS L,DRAPER,UT,84020,CONTRACTOR-ELECTRICAL,"GARZA ELECTRICAL, INC.",CHICAGO,IL,60617-,CONTRACTOR-GENERAL CONTRACTOR,WINDSOLEIL INCORPORATED,EVANSTON,IL,60624,OWNER,CURTIS CONTRERAS,CHICAGO,IL,60651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25490.0,16-03-230-042-0000,,,,,,,,,,23.0,230600.0,37.0,1148640.9549662534,1908056.1306480616,41.903643296,-87.729449868,POINT (-87.729449868431 41.903643295688)
1772,3326926,101019258,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-05T00:00:00.000,2023-06-15T00:00:00.000,10,3108,N,LONG,AVE,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,LARSEN COLEMAN D,DRAPER,UT,84020,CONTRACTOR-ELECTRICAL,TITAN SOLAR POWER INC,MESA,AZ,85210-,CONTRACTOR-GENERAL CONTRACTOR,"TITAN SOLAR POWER IL, INC",MESA,AZ,85210,OWNER,JUAN GRANADOS,CHICAGO,IL,60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32648.0,13-28-103-037-0000,,,,,,,,,,19.0,190300.0,31.0,1139783.9116768052,1920184.828897004,41.937092259,-87.761687268,POINT (-87.761687268009 41.937092259373)
1773,3326924,101019256,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-05T00:00:00.000,2023-06-15T00:00:00.000,10,3459,W,72ND,ST,SOLAR PANEL PERMIT.  ERECT A PHOTOVOLTAIC ARRAY ON THE ROOF,225.0,50.0,0,275.0,0.0,0.0,0,0.0,0.0,0,0,0.0,275.0,STRUCTURAL ENGINEER,LARSEN COLEMAN D,DRAPER,UT,84020,CONTRACTOR-ELECTRICAL,TITAN SOLAR POWER INC,MESA,AZ,85210-,CONTRACTOR-GENERAL CONTRACTOR,"TITAN SOLAR POWER IL, INC",MESA,AZ,85210,OWNER,JOSE SANCHEZ,CHICAGO,IL,60629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32292.0,19-26-209-036-0000,,,,,,,,,,66.0,661100.0,17.0,1154316.6864416006,1856606.10352228,41.762346441,-87.709972893,POINT (-87.709972893416 41.762346440721)
